sku,nombre_contifico,producto_madre_detectado,categoria_odoo_detectada,talla_detectada,manga_detectada,ancho_corbata_detectado,marca_detectada,color_detectado,barcode,precio,costo,stock_bpu,stock_tur,stock_bat,stock_total_contifico,estado,confidence,parser_rule
TL-20-500B/40,H. PANTALON P/CABALLERO NAVY TED LAPIDUS,Terno TL-20-500B,Ropa / Hombres / Pantalones,40,,,TED Lapidus,Azul Marino,7453040743704,43.39,0.00,2.00,0.00,0.00,2.00,ok,0.95,suit
TL-20-500B/38,H. PANTALON P/CABALLERO NAVY TED LAPIDUS,Terno TL-20-500B,Ropa / Hombres / Pantalones,38,,,TED Lapidus,Azul Marino,7453040743698,43.39,0.00,1.00,0.00,0.00,1.00,ok,0.95,suit
TL-20-500B/36,H. PANTALON P/CABALLERO NAVY TED LAPIDUS,Terno TL-20-500B,Ropa / Hombres / Pantalones,36,,,TED Lapidus,Azul Marino,7453040743681,43.39,0.00,3.00,0.00,0.00,3.00,ok,0.95,suit
TL-20-500A/38,H. PANTALON P/CABALLERO BLACK TED LAPIDUS,Terno TL-20-500A,Ropa / Hombres / Pantalones,38,,,TED Lapidus,Negro,7453040743636,43.39,0.00,6.00,0.00,0.00,6.00,ok,0.95,suit
TL-20-500B/34,H. PANTALON P/CABALLERO NAVY TED LAPIDUS,Terno TL-20-500B,Ropa / Hombres / Pantalones,34,,,TED Lapidus,Azul Marino,7453040743674,43.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
TL-20-500B/32,H. PANTALON P/CABALLERO NAVY TED LAPIDUS,Terno TL-20-500B,Ropa / Hombres / Pantalones,32,,,TED Lapidus,Azul Marino,7453040743667,43.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
TL-20-500B/30,H. PANTALON P/CABALLERO NAVY TED LAPIDUS,Terno TL-20-500B,Ropa / Hombres / Pantalones,30,,,TED Lapidus,Azul Marino,7453040743650,43.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
TL-20-500A/40,H. PANTALON P/CABALLERO BLACK TED LAPIDUS,Terno TL-20-500A,Ropa / Hombres / Pantalones,40,,,TED Lapidus,Negro,7453040743643,43.39,0.00,1.00,0.00,0.00,1.00,ok,0.95,suit
TL-20-500A/30,H. PANTALON P/CABALLERO BLACK TED LAPIDUS,Terno TL-20-500A,Ropa / Hombres / Pantalones,30,,,TED Lapidus,Negro,7453040743599,43.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
TL-20-500A/32,H. PANTALON P/CABALLERO BLACK TED LAPIDUS,Terno TL-20-500A,Ropa / Hombres / Pantalones,32,,,TED Lapidus,Negro,7453040743605,43.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
TL-20-500A/34,H. PANTALON P/CABALLERO BLACK TED LAPIDUS,Terno TL-20-500A,Ropa / Hombres / Pantalones,34,,,TED Lapidus,Negro,7453040743612,43.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
TL-20-500A/36,H. PANTALON P/CABALLERO BLACK TED LAPIDUS,Terno TL-20-500A,Ropa / Hombres / Pantalones,36,,,TED Lapidus,Negro,7453040743629,43.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
ZP-PAT-CHAR-CASSINI/9.5,H. ZAPATOS P/CABALLERO  BRUNO CASSINI,,,,,,Bruno Cassini,,ZPPATCHAR/O9.5,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
ZP-PAT-CHAR-CASSINI/9,H. ZAPATOS P/CABALLERO  BRUNO CASSINI,,,,,,Bruno Cassini,,ZPPATCHAR/O9,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
ZP-PAT-CHAR-CASSINI/8,H. ZAPATOS P/CABALLERO  BRUNO CASSINI,,,,,,Bruno Cassini,,ZPPATCHAR/O8,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
ZP-PAT-CHAR-CASSINI/7.5,H. ZAPATOS P/CABALLERO TAN PATIN BRUNO CASSINI,,,,,,Bruno Cassini,,ZPPATCHAR/O7.5,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
PT-008-BG-BLACK/42,PANTALON P/CABALLERO BIG SIZE BRUNO CASSINI,Pantalon PT-008-BG-BLACK,Ropa / Hombres / Pantalones,42,,,Bruno Cassini,,008BBG120220642,56.43,0.00,3.00,0.00,0.00,3.00,ok,0.95,pants
2011-13/46,H. LEVA P/CABALLERO BRUNO CASSINI/BERRY BLUE,,,,,,Bruno Cassini,Azul,20111320230346,165.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
2011-13/48,H. LEVA P/CABALLERO BRUNO CASSINI/BERRY BLUE,,,,,,Bruno Cassini,Azul,20111320230348,165.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
2011-13/50,H. LEVA P/CABALLERO BRUNO CASSINI/BERRY BLUE,,,,,,Bruno Cassini,Azul,20111320230350,165.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
2011-13/52,H. LEVA P/CABALLERO BRUNO CASSINI/BERRY BLUE,,,,,,Bruno Cassini,Azul,20111320230352,165.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
2011-13/54,H. LEVA P/CABALLERO BRUNO CASSINI/BERRY BLUE,,,,,,Bruno Cassini,Azul,20111320230354,165.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
2011-13/56,H. LEVA P/CABALLERO BRUNO CASSINI/BERRY BLUE,,,,,,Bruno Cassini,Azul,20111320230356,165.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
2011-13/58,H. LEVA P/CABALLERO BRUNO CASSINI/BERRY BLUE,,,,,,Bruno Cassini,Azul,20111320230358,165.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
2011-13/60,H. LEVA P/CABALLERO BRUNO CASSINI/BERRY BLUE,,,,,,Bruno Cassini,Azul,20111320230360,165.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
18102-449/46,H. LEVA P/CABALLERO BRUNO CASSINI/ESMERALD,Leva 18102-449,Ropa / Hombres / Levas,46,,,Bruno Cassini,,1810244920230346,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18102-449/48,H. LEVA P/CABALLERO BRUNO CASSINI/ESMERALD,Leva 18102-449,Ropa / Hombres / Levas,48,,,Bruno Cassini,,1810244920230348,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18102-449/50,H. LEVA P/CABALLERO BRUNO CASSINI/ESMERALD,Leva 18102-449,Ropa / Hombres / Levas,50,,,Bruno Cassini,,1810244920230350,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18102-449/52,H. LEVA P/CABALLERO BRUNO CASSINI/ESMERALD,Leva 18102-449,Ropa / Hombres / Levas,52,,,Bruno Cassini,,1810244920230352,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18102-449/54,H. LEVA P/CABALLERO BRUNO CASSINI/ESMERALD,Leva 18102-449,Ropa / Hombres / Levas,54,,,Bruno Cassini,,1810244920230354,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18102-449/56,H. LEVA P/CABALLERO BRUNO CASSINI/ESMERALD,Leva 18102-449,Ropa / Hombres / Levas,56,,,Bruno Cassini,,1810244920230356,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18102-449/58,H. LEVA P/CABALLERO BRUNO CASSINI/ESMERALD,Leva 18102-449,Ropa / Hombres / Levas,58,,,Bruno Cassini,,1810244920230358,165.13,0.00,1.00,0.00,0.00,1.00,ok,0.95,blazer
18102-449/60,H. LEVA P/CABALLERO BRUNO CASSINI/ESMERALD,Leva 18102-449,Ropa / Hombres / Levas,60,,,Bruno Cassini,,1810244920230360,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-10/46,H. LEVA P/CABALLERO BRUNO CASSINI CELESTE MARFIL,Leva 1611-10,Ropa / Hombres / Levas,46,,,Bruno Cassini,,16111020230346,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-10/48,H. LEVA P/CABALLERO BRUNO CASSINI CELESTE MARFIL,Leva 1611-10,Ropa / Hombres / Levas,48,,,Bruno Cassini,,16111020230348,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-10/50,H. LEVA P/CABALLERO BRUNO CASSINI CELESTE MARFIL,Leva 1611-10,Ropa / Hombres / Levas,50,,,Bruno Cassini,,16111020230350,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-10/52,H. LEVA P/CABALLERO BRUNO CASSINI CELESTE MARFIL,Leva 1611-10,Ropa / Hombres / Levas,52,,,Bruno Cassini,,16111020230352,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-10/54,H. LEVA P/CABALLERO BRUNO CASSINI CELESTE MARFIL,Leva 1611-10,Ropa / Hombres / Levas,54,,,Bruno Cassini,,16111020230354,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-10/56,H. LEVA P/CABALLERO BRUNO CASSINI CELESTE MARFIL,Leva 1611-10,Ropa / Hombres / Levas,56,,,Bruno Cassini,,16111020230356,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-10/58,H. LEVA P/CABALLERO BRUNO CASSINI CELESTE MARFIL,Leva 1611-10,Ropa / Hombres / Levas,58,,,Bruno Cassini,,16111020230358,165.13,0.00,3.00,0.00,0.00,3.00,ok,0.95,blazer
1611-10/60,H. LEVA P/CABALLERO BRUNO CASSINI CELESTE MARFIL,Leva 1611-10,Ropa / Hombres / Levas,60,,,Bruno Cassini,,16111020230360,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-11/60,LEVA P/CABALLERO BRUNO CASSINI ROSA MOTA,Leva 1611-11,Ropa / Hombres / Levas,60,,,Bruno Cassini,,16111120230360,165.13,0.00,2.00,0.00,0.00,2.00,ok,0.95,blazer
1611-9/52,H. LEVA P/CABALLERO BRUNO CASSINI OLIVARE,Leva 1611-9,Ropa / Hombres / Levas,52,,,Bruno Cassini,,1611920230352,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-9/54,H. LEVA P/CABALLERO BRUNO CASSINI OLIVARE,Leva 1611-9,Ropa / Hombres / Levas,54,,,Bruno Cassini,,1611920230354,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-9/56,H. LEVA P/CABALLERO BRUNO CASSINI OLIVARE,Leva 1611-9,Ropa / Hombres / Levas,56,,,Bruno Cassini,,1611920230356,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-9/58,H. LEVA P/CABALLERO BRUNO CASSINI OLIVARE,Leva 1611-9,Ropa / Hombres / Levas,58,,,Bruno Cassini,,1611920230358,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-9/60,H. LEVA P/CABALLERO BRUNO CASSINI OLIVARE,Leva 1611-9,Ropa / Hombres / Levas,60,,,Bruno Cassini,,1611920230360,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-9/46,H. LEVA P/CABALLERO BRUNO CASSINI OLIVARE,Leva 1611-9,Ropa / Hombres / Levas,46,,,Bruno Cassini,,1611920230346,165.13,0.00,3.00,0.00,0.00,3.00,ok,0.95,blazer
1611-9/48,H. LEVA P/CABALLERO BRUNO CASSINI OLIVARE,Leva 1611-9,Ropa / Hombres / Levas,48,,,Bruno Cassini,,1611920230348,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
1611-9/50,H. LEVA P/CABALLERO BRUNO CASSINI OLIVARE,Leva 1611-9,Ropa / Hombres / Levas,50,,,Bruno Cassini,,1611920230350,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-387/46,H. LEVA P/CABALLERO BRUNO CASSINI/ ROSEWOOD,Leva 18078-387,Ropa / Hombres / Levas,46,,,Bruno Cassini,,1807838720230346,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-387/48,H. LEVA P/CABALLERO BRUNO CASSINI/ ROSEWOOD,Leva 18078-387,Ropa / Hombres / Levas,48,,,Bruno Cassini,,1807838720230348,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-387/50,H. LEVA P/CABALLERO BRUNO CASSINI/ ROSEWOOD,Leva 18078-387,Ropa / Hombres / Levas,50,,,Bruno Cassini,,1807838720230350,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-387/52,H. LEVA P/CABALLERO BRUNO CASSINI/ ROSEWOOD,Leva 18078-387,Ropa / Hombres / Levas,52,,,Bruno Cassini,,1807838720230352,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-387/54,H. LEVA P/CABALLERO BRUNO CASSINI/ ROSEWOOD,Leva 18078-387,Ropa / Hombres / Levas,54,,,Bruno Cassini,,1807838720230354,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-387/56,H. LEVA P/CABALLERO BRUNO CASSINI/ ROSEWOOD,Leva 18078-387,Ropa / Hombres / Levas,56,,,Bruno Cassini,,1807838720230356,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-387/58,H. LEVA P/CABALLERO BRUNO CASSINI/ ROSEWOOD,Leva 18078-387,Ropa / Hombres / Levas,58,,,Bruno Cassini,,1807838720230358,165.13,0.00,6.00,0.00,0.00,6.00,ok,0.95,blazer
18078-387/60,H. LEVA P/CABALLERO BRUNO CASSINI/ ROSEWOOD,Leva 18078-387,Ropa / Hombres / Levas,60,,,Bruno Cassini,,1807838720230360,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-386/46,H. LEVA P/CABALLERO BRUNO CASSINI/ SAGE,Leva 18078-386,Ropa / Hombres / Levas,46,,,Bruno Cassini,,1807838620230346,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-386/48,H. LEVA P/CABALLERO BRUNO CASSINI/ SAGE,Leva 18078-386,Ropa / Hombres / Levas,48,,,Bruno Cassini,,1807838620230348,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-386/50,H. LEVA P/CABALLERO BRUNO CASSINI/ SAGE,Leva 18078-386,Ropa / Hombres / Levas,50,,,Bruno Cassini,,1807838620230350,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-386/52,H. LEVA P/CABALLERO BRUNO CASSINI/ SAGE,Leva 18078-386,Ropa / Hombres / Levas,52,,,Bruno Cassini,,1807838620230352,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-386/54,H. LEVA P/CABALLERO BRUNO CASSINI/ SAGE,Leva 18078-386,Ropa / Hombres / Levas,54,,,Bruno Cassini,,1807838620230354,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-386/56,H. LEVA P/CABALLERO BRUNO CASSINI/ SAGE,Leva 18078-386,Ropa / Hombres / Levas,56,,,Bruno Cassini,,1807838620230356,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-386/58,H. LEVA P/CABALLERO BRUNO CASSINI/ SAGE,Leva 18078-386,Ropa / Hombres / Levas,58,,,Bruno Cassini,,1807838620230358,165.13,0.00,1.00,0.00,0.00,1.00,ok,0.95,blazer
18078-386/60,H. LEVA P/CABALLERO BRUNO CASSINI/ SAGE,Leva 18078-386,Ropa / Hombres / Levas,60,,,Bruno Cassini,,1807838620230360,165.13,0.00,0.00,0.00,0.00,0.00,ok,0.95,blazer
18078-382/60,H. LEVA P/CABALLERO BRUNO CASSINI,,,,,,Bruno Cassini,,1807838220230360,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
18078-382/46,H. LEVA P/CABALLERO BRUNO CASSINI,,,,,,Bruno Cassini,,1807838220230346,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
18078-382/48,H. LEVA P/CABALLERO BRUNO CASSINI,,,,,,Bruno Cassini,,1807838220230348,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
18078-382/50,H. LEVA P/CABALLERO BRUNO CASSINI,,,,,,Bruno Cassini,,1807838220230350,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
18078-382/52,H. LEVA P/CABALLERO BRUNO CASSINI,,,,,,Bruno Cassini,,1807838220230352,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
18078-382/54,H. LEVA P/CABALLERO BRUNO CASSINI,,,,,,Bruno Cassini,,1807838220230354,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
18078-382/56,H. LEVA P/CABALLERO BRUNO CASSINI,,,,,,Bruno Cassini,,1807838220230356,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
18078-382/58,H. LEVA P/CABALLERO BRUNO CASSINI,,,,,,Bruno Cassini,,1807838220230358,152.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
VE-GINEBRA-FU/S,M. VESTIDO P/DAMA GINEBRA FUCSIA ROSA,M. VESTIDO P/DAMA GINEBRA FUCSIA ROSA,Ropa / Mujeres / Vestidos,S,,,,,VE-GINEBRA-FU/OS,108.84,0.00,0.00,0.00,0.00,0.00,ok,0.95,generic
VE-GINEBRA-FU/M,M. VESTIDO P/DAMA GINEBRA FUCSIA ROSA,M. VESTIDO P/DAMA GINEBRA FUCSIA ROSA,Ropa / Mujeres / Vestidos,M,,,,,VE-GINEBRA-FU/OM,108.84,0.00,0.00,0.00,0.00,0.00,ok,0.95,generic
VE-GINEBRA-FU/L,M. VESTIDO P/DAMA GINEBRA FUCSIA ROSA,M. VESTIDO P/DAMA GINEBRA FUCSIA ROSA,Ropa / Mujeres / Vestidos,L,,,,,VE-GINEBRA-FU/OL,108.84,0.00,1.00,0.00,0.00,1.00,ok,0.95,generic
VE-PARIS-AM-BL/L,M. VESTIDO P/DAMA PARIS AMARILLO BLANCO,M. VESTIDO P/DAMA PARIS AMARILLO BLANCO,Ropa / Mujeres / Vestidos,L,,,,Blanco,VE-PARIS-AM-BL/OL,84.73,0.00,1.00,0.00,0.00,1.00,ok,0.95,generic
VE-PARIS-NA/L,M. VESTIDO P/DAMA PARIS BLANCO,,,,,,,Blanco,VE-PARIS-NA/OL,84.73,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
VE-YESICA-WH/L,M. VESTIDO P/DAMA YESICA BLANCO,M. VESTIDO P/DAMA YESICA BLANCO,Ropa / Mujeres / Vestidos,L,,,,Blanco,VE-YESICA-WH/OL,111.52,0.00,1.00,0.00,0.00,1.00,ok,0.95,generic
VE-YUDI-MO/M,M. VESTIDO P/DAMA YULI MORADO NARANJA,,,,,,,,VE-YUDI-MO/OM,110.63,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
VE-MALU-MO/M,M. VESTIDO P/DAMA MALU MORADO ROJO,M. VESTIDO P/DAMA MALU MORADO ROJO,Ropa / Mujeres / Vestidos,M,,,,Rojo,VE-MALU-MO/OM,121.34,0.00,0.00,0.00,0.00,0.00,ok,0.95,generic
VE-MALU-MO/S,M. VESTIDO P/DAMA MALU MORADO ROJO,M. VESTIDO P/DAMA MALU MORADO ROJO,Ropa / Mujeres / Vestidos,S,,,,Rojo,VE-MALU-MO/OS,121.34,0.00,1.00,0.00,0.00,1.00,ok,0.95,generic
VE-MADISON-VE/S,M. VESTIDO P/DAMA MADISON VERDE,M. VESTIDO P/DAMA MADISON VERDE,Ropa / Mujeres / Vestidos,S,,,,Verde,VE-MADISON-VE/OS,98.13,0.00,1.00,0.00,0.00,1.00,ok,0.95,generic
VE-ISA-RJ/M,M. VESTIDO P/DAMA ISA ROJO AZUL,M. VESTIDO P/DAMA ISA ROJO AZUL,Ropa / Mujeres / Vestidos,M,,,,Multicolor,VE-ISA-RJ/OM,88.30,0.00,1.00,0.00,0.00,1.00,ok,0.95,generic
VE-ISA-AZ/L,M. VESTIDO P/DAMA ISA AZUL ROSADO,,,,,,,Azul,VE-ISA-AZ/OL,88.30,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
VE-ISA-AZ/M,M. VESTIDO P/DAMA ISA AZUL ROSADO,,,,,,,Azul,VE-ISA-AZ/OM,88.30,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
ET-DENVER-AZ/S,M. ENTERIZO P/DAMA DENVER AZUL BLANCO,,,,,,,Multicolor,ET-DENVER-AZ/OS,91.88,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
ET-DENVER-AZ/L,M. ENTERIZO P/DAMA DENVER AZUL BLANCO,,,,,,,Multicolor,ET-DENVER-AZ/OL,91.88,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
FL-DANIELA-RO-MO/M,M. FALDA DANIELA ROSADO MORADO,,,,,,,,FL-DANIELA-RO-MO/OM,107.95,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
FL-DANIELA-RO-MO/S,M. FALDA DANIELA ROSADO MORADO,,,,,,,,FL-DANIELA-RO-MO/OS,107.95,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TP-SOFIA-WH/M,M. TOP P/DAMAS BLANCO,,,,,,,Blanco,TP-SOFIA-WH/OM,49.48,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TP-SOFIA-WH/L,M. TOP P/DAMAS BLANCO,,,,,,,Blanco,TP-SOFIA/OL,49.48,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
18078-382-BC-2/46,H. TERNO P/CABALLERO BRUNO CASSINI,Terno 18078-382-BC-2,Ropa / Hombres / Ternos,46,,,Bruno Cassini,,180783822023034628,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
18078-382-BC-2/48,H. TERNO P/CABALLERO BRUNO CASSINI,Terno 18078-382-BC-2,Ropa / Hombres / Ternos,48,,,Bruno Cassini,,180783822023034830,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
18078-382-BC-2/50,H. TERNO P/CABALLERO BRUNO CASSINI,Terno 18078-382-BC-2,Ropa / Hombres / Ternos,50,,,Bruno Cassini,,180783822023035032,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
18078-382-BC-2/52,H. TERNO P/CABALLERO BRUNO CASSINI,Terno 18078-382-BC-2,Ropa / Hombres / Ternos,52,,,Bruno Cassini,,180783822023035234,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
18078-382-BC-2/54,H. TERNO P/CABALLERO BRUNO CASSINI,Terno 18078-382-BC-2,Ropa / Hombres / Ternos,54,,,Bruno Cassini,,180783822023035436,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
18078-382-BC-2/56,H. TERNO P/CABALLERO BRUNO CASSINI,Terno 18078-382-BC-2,Ropa / Hombres / Ternos,56,,,Bruno Cassini,,180783822023035638,217.30,0.00,1.00,0.00,0.00,1.00,ok,0.95,suit
18078-382-BC-2/58,H. TERNO P/CABALLERO BRUNO CASSINI,Terno 18078-382-BC-2,Ropa / Hombres / Ternos,58,,,Bruno Cassini,,180783822023035840,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
17001-10BC-2/46,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI,Terno 17001-10BC-2,Ropa / Hombres / Ternos,46,,,Bruno Cassini,,17001102023034628,243.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
17001-10BC-2/48,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI,Terno 17001-10BC-2,Ropa / Hombres / Ternos,48,,,Bruno Cassini,,17001102023034830,243.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
17001-10BC-2/50,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI,Terno 17001-10BC-2,Ropa / Hombres / Ternos,50,,,Bruno Cassini,,17001102023035032,243.39,0.00,1.00,0.00,0.00,1.00,ok,0.95,suit
17001-10BC-2/52,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI,Terno 17001-10BC-2,Ropa / Hombres / Ternos,52,,,Bruno Cassini,,17001102023035234,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
17001-10BC-2/54,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI,Terno 17001-10BC-2,Ropa / Hombres / Ternos,54,,,Bruno Cassini,,17001102023035436,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
17001-10BC-2/56,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI,Terno 17001-10BC-2,Ropa / Hombres / Ternos,56,,,Bruno Cassini,,17001102023035638,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
17001-10BC-2/58,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI,Terno 17001-10BC-2,Ropa / Hombres / Ternos,58,,,Bruno Cassini,,17001102023035840,217.30,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
10036A-8-495-BC-2/46,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI/ PRUSSIAN BLUE,Terno 10036A-8-495-BC-2,Ropa / Hombres / Ternos,46,,,Bruno Cassini,Azul,10036849520234628,243.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
10036A-8-495-BC-2/48,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI/ PRUSSIAN BLUE,Terno 10036A-8-495-BC-2,Ropa / Hombres / Ternos,48,,,Bruno Cassini,Azul,10036849520234830,243.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
10036A-8-495-BC-2/50,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI/ PRUSSIAN BLUE,Terno 10036A-8-495-BC-2,Ropa / Hombres / Ternos,50,,,Bruno Cassini,Azul,10036849520235032,243.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
10036A-8-495-BC-2/52,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI/ PRUSSIAN BLUE,Terno 10036A-8-495-BC-2,Ropa / Hombres / Ternos,52,,,Bruno Cassini,Azul,10036849520235234,243.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
10036A-8-495-BC-2/54,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI/ PRUSSIAN BLUE,Terno 10036A-8-495-BC-2,Ropa / Hombres / Ternos,54,,,Bruno Cassini,Azul,10036849520235436,243.39,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
10036A-8-495-BC-2/56,H. TERNO P/CABALLERO 2 BOTONES BRUNO CASSINI/ PRUSSIAN BLUE,Terno 10036A-8-495-BC-2,Ropa / Hombres / Ternos,56,,,Bruno Cassini,Azul,10036849520235638,243.39,0.00,2.00,0.00,0.00,2.00,ok,0.95,suit
