External ID,Name,Product Type,Internal Reference,Barcode,Sales Price,Cost,Weight,Sales Description,Product Values
adams_pan_gold,PANUELO PARA HOMBRE - ACCESORIO GOLD,Goods,PAN-GOLD,PAN-GOLD,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pan_dark_blue,PANUELO PARA HOMBRE - ACCESORIO DARK BLUE,Goods,PAN-DARK BLUE,PAN-DARK BLUE,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Azul
adams_pan_cof, PANUELO PARA HOMBRE - ACCESORIO COFFEE,Goods,PAN-COF,PAN-COF,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pan_ceb,PANUELO PARA HOMBRE - ACCESORIO CEB,Goods,PAN-CEB,PAN-CEB,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pant_diesel,PANTALON  P/CABALLERO LUNAR ROCK,Goods,PANT-DIESEL,PANT-DIESEL,133.84,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,
adams_msk_q02,MASCARILLA QUIRURGICA P/PROTECCION CAJA 50 UND,Goods,MSK-Q02,MSK-Q02,18.66,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_ce1,PIN ACCESORIO P/CABALLEROS CELESTE,Goods,PIN-A01-CE1,PIN-A01-CE1,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_tq,PIN ACCESORIO P/CABALLEROS TURQUESA,Goods,PIN-A01-TQ,PIN-A01-TQ,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_vi,PIN ACCESORIO P/CABALLEROS VINO,Goods,PIN-A01-VI,PIN-A01-VI,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Vino
adams_pin_a01_rd,PIN ACCESORIO P/CABALLEROS RED,Goods,PIN-A01-RD,PIN-A01-RD,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Rojo
adams_pin_a01_sk1,PIN ACCESORIO P/CABALLEROS SKY BLUE,Goods,PIN-A01-SK1,PIN-A01-SK1,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Azul
adams_45521s_j,JEANS PARA NIÑAS VARIOS MODELOS,Goods,45521S-J,45521S-J,17.76,0.00,0.0,Categoría sugerida: Ropa / Niños,
adams_40474l_j,JEANS P/NIÑAS VARIOS MODELOS,Goods,40474L-J,40474L-J,18.17,0.00,0.0,Categoría sugerida: Ropa / Niños,
adams_cv_b90_002wi_s,PIJAMA P/H M/C P/C 100% ALGODON,Goods,CV-B90-002WI/S,CV-B90-002WI/OS,30.35,0.00,0.0,Categoría sugerida: Sin Categoria,Talla:S
adams_cv_b90_002wi_m,PIJAMA P/H M/C P/C 100% ALGODON,Goods,CV-B90-002WI/M,CV-B90-002WI/OM,30.35,0.00,0.0,Categoría sugerida: Sin Categoria,Talla:M
adams_cv_b90_002wi_l,PIJAMA P/H M/C P/C 100% ALGODON,Goods,CV-B90-002WI/L,CV-B90-002WI/OL,30.35,0.00,0.0,Categoría sugerida: Sin Categoria,Talla:L
adams_msk_white,MASCARILLA P/PROTECCION WHITE CUERO,Goods,MSK-WHITE,MSK-WHITE,4.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Blanco
adams_msk_brown,MASCARILLA P/PROTECCION BROWN CUERO,Goods,MSK-BROWN,MSK-BROWN,4.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_msk_black,MASCARILLA P/PROTECCION BLACK CUERO,Goods,MSK-BLACK,MSK-BLACK,4.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Negro
adams_pt_008_black_34,Pantalon PT-008-BLACK,Goods,PT-008-BLACK/34,008B120220634,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:34,Marca:Bruno Cassini,Color:Negro"
adams_pt_008_black_36,Pantalon PT-008-BLACK,Goods,PT-008-BLACK/36,008B120220636,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:36,Marca:Bruno Cassini,Color:Negro"
adams_ter_bc_var_46,Terno TER-BC-VAR,Goods,TER-BC-VAR/46,TER-BC-VAR/O46,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_ter_bc_var_1,TERNO BRUNO CASSINI COMBO,Goods,TER-BC-VAR-1,TER-BC-VAR-1,86.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,Marca:Bruno Cassini
adams_ter_bc_var_54,Terno TER-BC-VAR,Goods,TER-BC-VAR/54,TER-BC-VAR/O54,104.26,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini"
adams_ter_bc_var_52,Terno TER-BC-VAR,Goods,TER-BC-VAR/52,TER-BC-VAR/O52,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini"
adams_ter_bc_var_50,Terno TER-BC-VAR,Goods,TER-BC-VAR/50,TER-BC-VAR/O50,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_ter_bc_var_48,Terno TER-BC-VAR,Goods,TER-BC-VAR/48,TER-BC-VAR/O48,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_ter_bc_var_44,Terno TER-BC-VAR,Goods,TER-BC-VAR/44,TER-BC-VAR/O44,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:44,Marca:Bruno Cassini"
adams_j11063_bleach_blue_sh_28,SHORT P/DAMA OBSENA,Goods,J11063/BLEACH BLUE-SH-28,J11063/BLEALUE-SH-28,11.52,0.00,0.0,Categoría sugerida: Ropa / Mujeres,Talla:28
adams_j11063_bleach_blue_sh_26,SHORT P/DAMA OBSENA,Goods,J11063/BLEACH BLUE-SH-26,J11063/BLEALUE-SH-26,11.52,0.00,0.0,Categoría sugerida: Ropa / Mujeres,Talla:26
adams_43sw7026_s,CAMISA M/C CASUAL HOMBRE,Goods,43SW7026-S,43SW7026-S,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:S,Marca:Perry Ellis"
adams_msk_kn95,MASCARAS DE PROTECCION 5 CAPAS - KN95 ,Goods,MSK-KN95,MSK-KN95,1.20,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_js_cameo_bl_35_5,Terno JS-CAMEO-BL,Goods,JS-CAMEO-BL/35.5,JS-CAMEO-BL/O35.5,66.88,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Zapatos,"Talla:35.5,Color:Negro"
adams_js_cameo_bl_39,Terno JS-CAMEO-BL,Goods,JS-CAMEO-BL/39,JS-CAMEO-BL/O39,65.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Zapatos,"Talla:39,Color:Negro"
adams_bmo6483_29,H. JEANS BUFFALO-X GARRET,Goods,BMO6483-29,BMO6483-29,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:29
adams_omo0944_31,H. JEANS BUFFALO MAX,Goods,OMO0944-31,OMO0944-31,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:31
adams_bpm7775_29,JEANS DE HOMBRE 100 ALGODON,Goods,BPM7775-29,BPM7775-29,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:29
adams_bpm7770_28,JEANS DE HOMBRE 100 ALGODON,Goods,BPM7770-28,BPM7770-28,120.45,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:28
adams_bpm7770_29,JEANS DE HOMBRE 100 ALGODON,Goods,BPM7770-29,BPM7770-29,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:29
adams_bpm7770_30,JEANS DE HOMBRE 100 ALGODON,Goods,BPM7770-30,BPM7770-30,120.45,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:30
adams_bpm7770_31,JEANS DE HOMBRE 100 ALGODON,Goods,BPM7770-31,BPM7770-31,120.45,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:31
adams_bpm7682_29,JEANS SAX DE HOMBRE 100 ALGODON,Goods,BPM7682-29,BPM7682-29,120.45,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:29
adams_bpm7682_28,JEANS SAX DE HOMBRE 100 ALGODON,Goods,BPM7682-28,BPM7682-28,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:28
adams_bpm7473_28,KING PANTALON,Goods,BPM7473-28,BPM7473-28,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:28
adams_bpm7473_29,KING PANTALON,Goods,BPM7473-29,BPM7473-29,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:29
adams_bpm7473_31,KING PANTALON,Goods,BPM7473-31,BPM7473-31,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:31
adams_bpm7473_32,KING PANTALON,Goods,BPM7473-32,BPM7473-32,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:32
adams_bpm7120_34,JEANS SIMON DE HOMBRE,Goods,BPM7120-34,BPM7120-34,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:34
adams_bmo7217_32,H. JEANS BUFFALO,Goods,BMO7217-32,BMO7217-32,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:32
adams_bmo7209_30,H. JEANS BUFFALO GAME,Goods,BMO7209-30,BMO7209-30,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:30
adams_bmo6604_30,H. JEANS BUFFALO MATHEW,Goods,BMO6604-30,BMO6604-30,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:30
adams_bmo6234_28,H. JEANS MATTHEW BUFFALO,Goods,BMO6234-28,BMO6234-28,30.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:28
adams_bmo6234_29,H. JEANS MATTHEW BUFFALO,Goods,BMO6234-29,BMO6234-29,30.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:29
adams_bmo6234_30,H. JEANS MATTHEW BUFFALO,Goods,BMO6234-30,BMO6234-30,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:30
adams_bmo6226_30,H. PANTALON BUFFALO X-PERT,Goods,BMO6226-30,BMO6226-30,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:30
adams_bmo5961_29,H. PANTALON BUFFALO JECK,Goods,BMO5961-29,BMO5961-29,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:29
adams_bm13708_28,KING PANTALON,Goods,BM13708-28,BM13708-28,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:28
adams_bm13521_30,JEANS KOBE HOMBRE 1005 ALGODON,Goods,BM13521-30,BM13521-30,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:30
adams_bm13521_29,JEANS KOBE HOMBRE 1005 ALGODON,Goods,BM13521-29,BM13521-29,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:29
adams_bm11131_29,JEANS DRAYANN DE HOMBRE,Goods,BM11131-29,BM11131-29,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:29
adams_bm11115_29,JEANS KARSE DE HOMBRE,Goods,BM11115-29,BM11115-29,30.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:29
adams_bm11115_28,JEANS KARSE DE HOMBRE,Goods,BM11115-28,BM11115-28,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:28
adams_bm10814_32,JEANS SIX HOMBRE,Goods,BM10814-32,BM10814-32,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Jeans,Talla:32
adams_opbs5148_468_sh_31,Terno OPBS5148-468.SH,Goods,OPBS5148-468.SH/31,OPBS5148-468.OP/O31,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:31,Marca:Original Penguin"
adams_suspender_men_gr,SUSPENDER FOR MEN VARIOS MODELOS GREY,Goods,SUSPENDER-MEN/GR,SUSPENDER-MEN/GR,13.83,0.00,0.0,Categoría sugerida: Ropa / Hombres / Cinturones,Color:Gris
adams_suspender_men_re,SUSPENDER FOR MEN VARIOS MODELOS RED,Goods,SUSPENDER-MEN/RE,SUSPENDER-MEN/ORE,13.83,0.00,0.0,Categoría sugerida: Ropa / Hombres / Cinturones,Color:Rojo
adams_suspender_men_nv,SUSPENDER FOR MEN VARIOS MODELOS NAVY,Goods,SUSPENDER-MEN/NV,SUSPENDER-MEN/ONV,13.83,0.00,0.0,Categoría sugerida: Ropa / Hombres / Cinturones,Color:Azul Marino
adams_suspender_men_bl,SUSPENDER FOR MEN VARIOS MODELOS BLACK,Goods,SUSPENDER-MEN/BL,SUSPENDER-MEN/OBL,13.83,0.00,0.0,Categoría sugerida: Ropa / Hombres / Cinturones,Color:Negro
adams_pin_a01_df,PIN ACCESORIO P/CABALLEROS DARK FUCSIA,Goods,PIN-A01-DF,PIN-A01-DF,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_or1,PIN ACCESORIO P/CABALLEROS ORANGE,Goods,PIN-A01-OR1,PIN-A01-OR1,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_or,PIN ACCESORIO P/CABALLEROS ORANGE,Goods,PIN-A01-OR,PIN-A01-OR,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_ro2,PIN ACCESORIO P/CABALLEROS ROSE,Goods,PIN-A01-RO2,PIN-A01-RO2,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_ro1,PIN ACCESORIO P/CABALLEROS ROSE,Goods,PIN-A01-RO1,PIN-A01-RO1,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_gr,PIN ACCESORIO P/CABALLEROS GREY,Goods,PIN-A01-GR,PIN-A01-GR,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Gris
adams_pin_a01_bw,PIN ACCESORIO P/CABALLEROS BLUE WHITE,Goods,PIN-A01-BW,PIN-A01-BW,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Multicolor
adams_pin_a01_ce,PIN ACCESORIO P/CABALLEROS CELESTE,Goods,PIN-A01-CE,PIN-A01-CE,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_ry,PIN ACCESORIO P/CABALLEROS REY,Goods,PIN-A01-RY,PIN-A01-RY,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_fs,PIN ACCESORIO P/CABALLEROS FUCSIA,Goods,PIN-A01-FS,PIN-A01-FS,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_ofw1,PIN ACCESORIO P/CABALLEROS OFF WHITE,Goods,PIN-A01-OFW1,PIN-A01-OFW1,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Blanco
adams_pin_a01_car,PIN ACCESORIO P/CABALLEROS CARAMEL,Goods,PIN-A01-CAR,PIN-A01-CAR,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_lc,PIN ACCESORIO P/CABALLEROS LILA CLARO,Goods,PIN-A01-LC,PIN-A01-LC,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_dl,PIN ACCESORIO P/CABALLEROS DARK LILA,Goods,PIN-A01-DL,PIN-A01-DL,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_wh1,PIN ACCESORIO P/CABALLEROS WHITE,Goods,PIN-A01-WH1,PIN-A01-WH1,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Blanco
adams_pin_a01_nvy,PIN ACCESORIO P/CABALLEROS NAVY,Goods,PIN-A01-NVY,PIN-A01-NVY,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Azul Marino
adams_pin_a01_ro,PIN ACCESORIO P/CABALLEROS ROSA,Goods,PIN-A01-RO,PIN-A01-RO,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_ow,PIN ACCESORIO P/CABALLEROS OFF WHITE,Goods,PIN-A01-OW,PIN-A01-OW,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Blanco
adams_pin_a01_li,PIN ACCESORIO P/CABALLEROS LILA,Goods,PIN-A01-LI,PIN-A01-LI,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_wh,PIN ACCESORIO P/CABALLEROS WHITE,Goods,PIN-A01-WH,PIN-A01-WH,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Blanco
adams_pin_a01_gl1,PIN ACCESORIO P/CABALLEROS GOLD,Goods,PIN-A01-GL1,PIN-A01-GL1,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_cr1,PIN ACCESORIO P/CABALLEROS CREAM,Goods,PIN-A01-CR1,PIN-A01-CR1,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_bl,PIN ACCESORIO P/CABALLEROS BLACK,Goods,PIN-A01-BL,PIN-A01-BL,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Negro
adams_pin_a01_gl,PIN ACCESORIO P/CABALLEROS  GOLD,Goods,PIN-A01-GL,PIN-A01-GL,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pin_a01_sk,PIN ACCESORIO P/CABALLEROS SKY,Goods,PIN-A01-SK,PIN-A01-SK,6.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_opbb9154_489_sh_30,Terno OPBB9154-489.SH,Goods,OPBB9154-489.SH/30,OPBB9154-489.SH/O30,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:30,Marca:Original Penguin"
adams_opbb9154_489_sh_31,Terno OPBB9154-489.SH,Goods,OPBB9154-489.SH/31,OPBB9154-489.SH/O31,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:31,Marca:Original Penguin"
adams_opbb9154_489_sh_32,Terno OPBB9154-489.SH,Goods,OPBB9154-489.SH/32,OPBB9154-489.SH/O32,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:32,Marca:Original Penguin"
adams_opbb9154_489_sh_33,Terno OPBB9154-489.SH,Goods,OPBB9154-489.SH/33,OPBB9154-489.SH/O33,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:33,Marca:Original Penguin"
adams_opbb9154_489_sh_34,Terno OPBB9154-489.SH,Goods,OPBB9154-489.SH/34,OPBB9154-489.SH/O34,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:34,Marca:Original Penguin"
adams_opbb9154_489_sh_36,Terno OPBB9154-489.SH,Goods,OPBB9154-489.SH/36,OPBB9154-489.SH/O36,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:36,Marca:Original Penguin"
adams_opbb9154_489_sh_38,Terno OPBB9154-489.SH,Goods,OPBB9154-489.SH/38,OPBB9154-489.SH/O38,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:38,Marca:Original Penguin"
adams_opbb9154_413_sh_36,Terno OPBB9154-413.SH,Goods,OPBB9154-413.SH/36,OPBB9154-413.SH/O36,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:36,Marca:Original Penguin"
adams_opbb9154_413_sh_38,Terno OPBB9154-413.SH,Goods,OPBB9154-413.SH/38,OPBB9154-413.SH/O38,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:38,Marca:Original Penguin"
adams_opbb9154_413_sh_34,Terno OPBB9154-413.SH,Goods,OPBB9154-413.SH/34,OPBB9154-413.SH/O34,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:34,Marca:Original Penguin"
adams_opbb9154_413_sh_33,Terno OPBB9154-413.SH,Goods,OPBB9154-413.SH/33,OPBB9154-413.SH/O33,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:33,Marca:Original Penguin"
adams_opbb9154_413_sh_32,Terno OPBB9154-413.SH,Goods,OPBB9154-413.SH/32,OPBB9154-413.SH/O32,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:32,Marca:Original Penguin"
adams_opbb9154_413_sh_31,Terno OPBB9154-413.SH,Goods,OPBB9154-413.SH/31,OPBB9154-413.SH/O31,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:31,Marca:Original Penguin"
adams_opbb9154_413_sh_30,Terno OPBB9154-413.SH,Goods,OPBB9154-413.SH/30,OPBB9154-413.SH/O30,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:30,Marca:Original Penguin"
adams_opbb9154_010_sh_38,Terno OPBB9154-010.SH,Goods,OPBB9154-010.SH/38,OPBB9154-010.SH/O38,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:38,Marca:Original Penguin"
adams_opbb9154_010_sh_36,Terno OPBB9154-010.SH,Goods,OPBB9154-010.SH/36,OPBB9154-010.SH/O36,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:36,Marca:Original Penguin"
adams_opbb9154_010_sh_34,Terno OPBB9154-010.SH,Goods,OPBB9154-010.SH/34,OPBB9154-010.SH/O34,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:34,Marca:Original Penguin"
adams_opbb9154_010_sh_33,Terno OPBB9154-010.SH,Goods,OPBB9154-010.SH/33,OPBB9154-010.SH/O33,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:33,Marca:Original Penguin"
adams_opbb9154_010_sh_32,Terno OPBB9154-010.SH,Goods,OPBB9154-010.SH/32,OPBB9154-010.SH/O32,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:32,Marca:Original Penguin"
adams_opbb9154_010_sh_31,Terno OPBB9154-010.SH,Goods,OPBB9154-010.SH/31,OPBB9154-010.SH/O31,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:31,Marca:Original Penguin"
adams_opbb9154_010_sh_30,Terno OPBB9154-010.SH,Goods,OPBB9154-010.SH/30,OPBB9154-010.SH/O30,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Bermudas,"Talla:30,Marca:Original Penguin"
adams_pt_025_2_29,Pantalon PT-025-2,Goods,PT-025-2/29,PT-025-2/O29,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:29,Marca:Bruno Cassini"
adams_pt_008_black_1_32,Pantalon PT-008-BLACK-1,Goods,PT-008-BLACK-1/32,PT-008-BLACK-1/O32,39.04,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:32,Marca:Bruno Cassini"
adams_pin_corbt_gem,PINCHO P/LEVA BRUNO CASSINI + GEMELOS,Goods,PIN-CORBT-GEM,PIN-CORBT-GEM,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,
adams_pin_corbt,PINCHO P/LEVA BRUNO CASSINI,Goods,PIN-CORBT,PIN-CORBT,6.00,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,
adams_o50322,VESTIDO CORTO P/DAMA FUCSIA,Goods,O50322,O50322,95.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,
adams_ag62128,VESTIDO CORTO P/DAMA VERDE,Goods,AG62128,AG62128,98.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color:Verde
adams_10637,VESTIDO CORTO P/DAMA BLACK,Goods,10637,10637,98.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color:Negro
adams_p_azul,VESTIDO LARGO DE FIESTA AZUL CON PIEDRAS TL 8,Goods,P-AZUL,P-AZUL,197.23,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color:Azul
adams_55809,VESTIDO LARGO DE FIESTA NAVY TL 6,Goods,55809,55809,102.59,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color:Azul Marino
adams_56840z,VESTIDO LARGO DE FIESTA LIL/NUDE TL 16,Goods,56840Z,56840Z,102.59,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,
adams_56814z,VESTIDO LARGO DE FIESTA MIN/VERDE TL 6,Goods,56814Z,56814Z,102.59,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Color:Verde
adams_48555d,VESTIDO LARGO DE FIESTA TL 16,Goods,48555D,48555D,102.59,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,
adams_pin_01,PINCHO P/LEVA BRUNO CASSINI,Goods,PIN-01,PIN-01,6.00,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:01
adams_mb0905_4cbc_2_56,Terno MB0905-4CBC-2,Goods,MB0905-4CBC-2/56,90540201925638,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini"
adams_mb0905_4cbc_2_52,Terno MB0905-4CBC-2,Goods,MB0905-4CBC-2/52,90540201925234,191.22,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini"
adams_mb0905_4cbc_2_50,Terno MB0905-4CBC-2,Goods,MB0905-4CBC-2/50,90540201925032,191.22,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_mb0905_4cbc_2_54,Terno MB0905-4CBC-2,Goods,MB0905-4CBC-2/54,90540201925436,191.22,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini"
adams_mb0905_4cbc_2_46,Terno MB0905-4CBC-2,Goods,MB0905-4CBC-2/46,90540201924629,191.22,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_mb0905_4cbc_2_48,Terno MB0905-4CBC-2,Goods,MB0905-4CBC-2/48,90540201924830,191.22,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_mb0905_4cbc_2_58,Terno MB0905-4CBC-2,Goods,MB0905-4CBC-2/58,90540201925840,191.22,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini"
adams_mb0905_14bc_2_46,Terno MB0905-14BC-2,Goods,MB0905-14BC-2/46,90514201924629,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_mb0905_14bc_2_48,Terno MB0905-14BC-2,Goods,MB0905-14BC-2/48,90514201924830,217.30,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_mb0905_14bc_2_50,Terno MB0905-14BC-2,Goods,MB0905-14BC-2/50,90514201925032,147.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
